"age","sex","category","population"
98,"Miehet","v2010",0
98,"Miehet","v2024",0
99,"Miehet","v1990",0
99,"Miehet","v2010",0
99,"Miehet","v2024",1
100,"Miehet","v1990",1
100,"Miehet","v2010",0
100,"Miehet","v2024",2
0,"Naiset","v1990",26
0,"Naiset","v2010",25
0,"Naiset","v2024",14
1,"Naiset","v1990",28
1,"Naiset","v2010",18
1,"Naiset","v2024",8
2,"Naiset","v1990",27
2,"Naiset","v2010",24
2,"Naiset","v2024",12
3,"Naiset","v1990",31
3,"Naiset","v2010",26
3,"Naiset","v2024",22
4,"Naiset","v1990",32
4,"Naiset","v2010",25
4,"Naiset","v2024",12
5,"Naiset","v1990",33
5,"Naiset","v2010",24
5,"Naiset","v2024",14
6,"Naiset","v1990",44
6,"Naiset","v2010",20
6,"Naiset","v2024",16
7,"Naiset","v1990",33
7,"Naiset","v2010",19
7,"Naiset","v2024",20
8,"Naiset","v1990",36
8,"Naiset","v2010",22
8,"Naiset","v2024",24
9,"Naiset","v1990",31
9,"Naiset","v2010",19
9,"Naiset","v2024",20
10,"Naiset","v1990",23
10,"Naiset","v2010",26
10,"Naiset","v2024",24
11,"Naiset","v1990",39
11,"Naiset","v2010",30
11,"Naiset","v2024",17
12,"Naiset","v1990",32
12,"Naiset","v2010",27
12,"Naiset","v2024",21
13,"Naiset","v1990",32
13,"Naiset","v2010",33
13,"Naiset","v2024",27
14,"Naiset","v1990",35
14,"Naiset","v2010",23
14,"Naiset","v2024",18
15,"Naiset","v1990",41
15,"Naiset","v2010",31
15,"Naiset","v2024",20
16,"Naiset","v1990",35
16,"Naiset","v2010",29
16,"Naiset","v2024",26
17,"Naiset","v1990",35
17,"Naiset","v2010",29
17,"Naiset","v2024",16
18,"Naiset","v1990",36
18,"Naiset","v2010",28
18,"Naiset","v2024",15
19,"Naiset","v1990",35
19,"Naiset","v2010",28
19,"Naiset","v2024",17
20,"Naiset","v1990",26
20,"Naiset","v2010",23
20,"Naiset","v2024",12
21,"Naiset","v1990",35
21,"Naiset","v2010",20
21,"Naiset","v2024",8
22,"Naiset","v1990",29
22,"Naiset","v2010",15
22,"Naiset","v2024",7
23,"Naiset","v1990",34
23,"Naiset","v2010",22
23,"Naiset","v2024",8
24,"Naiset","v1990",24
24,"Naiset","v2010",24
24,"Naiset","v2024",16
25,"Naiset","v1990",32
25,"Naiset","v2010",26
25,"Naiset","v2024",9
26,"Naiset","v1990",47
26,"Naiset","v2010",22
26,"Naiset","v2024",18
27,"Naiset","v1990",31
27,"Naiset","v2010",28
27,"Naiset","v2024",17
28,"Naiset","v1990",30
28,"Naiset","v2010",18
28,"Naiset","v2024",10
29,"Naiset","v1990",26
29,"Naiset","v2010",21
29,"Naiset","v2024",17
30,"Naiset","v1990",43
30,"Naiset","v2010",19
30,"Naiset","v2024",15
31,"Naiset","v1990",33
31,"Naiset","v2010",23
31,"Naiset","v2024",23
32,"Naiset","v1990",33
32,"Naiset","v2010",28
32,"Naiset","v2024",15
33,"Naiset","v1990",29
33,"Naiset","v2010",21
33,"Naiset","v2024",12
34,"Naiset","v1990",37
34,"Naiset","v2010",33
34,"Naiset","v2024",18
35,"Naiset","v1990",42
35,"Naiset","v2010",24
35,"Naiset","v2024",11
36,"Naiset","v1990",38
36,"Naiset","v2010",34
36,"Naiset","v2024",13
37,"Naiset","v1990",41
37,"Naiset","v2010",27
37,"Naiset","v2024",22
38,"Naiset","v1990",40
38,"Naiset","v2010",22
38,"Naiset","v2024",31
39,"Naiset","v1990",61
39,"Naiset","v2010",27
39,"Naiset","v2024",21
40,"Naiset","v1990",40
40,"Naiset","v2010",23
40,"Naiset","v2024",33
41,"Naiset","v1990",32
41,"Naiset","v2010",33
41,"Naiset","v2024",31
42,"Naiset","v1990",40
42,"Naiset","v2010",23
42,"Naiset","v2024",28
43,"Naiset","v1990",45
43,"Naiset","v2010",24
43,"Naiset","v2024",24
44,"Naiset","v1990",52
44,"Naiset","v2010",31
44,"Naiset","v2024",21
45,"Naiset","v1990",50
45,"Naiset","v2010",37
45,"Naiset","v2024",22
46,"Naiset","v1990",38
46,"Naiset","v2010",42
46,"Naiset","v2024",26
47,"Naiset","v1990",28
47,"Naiset","v2010",44
47,"Naiset","v2024",31
48,"Naiset","v1990",27
48,"Naiset","v2010",33
48,"Naiset","v2024",30
49,"Naiset","v1990",35
49,"Naiset","v2010",34
49,"Naiset","v2024",31
50,"Naiset","v1990",37
50,"Naiset","v2010",49
50,"Naiset","v2024",34
51,"Naiset","v1990",31
51,"Naiset","v2010",33
51,"Naiset","v2024",27
52,"Naiset","v1990",37
52,"Naiset","v2010",33
52,"Naiset","v2024",23
53,"Naiset","v1990",39
53,"Naiset","v2010",25
53,"Naiset","v2024",26
54,"Naiset","v1990",34
54,"Naiset","v2010",40
54,"Naiset","v2024",28
55,"Naiset","v1990",30
55,"Naiset","v2010",51
55,"Naiset","v2024",27
56,"Naiset","v1990",29
56,"Naiset","v2010",36
56,"Naiset","v2024",22
57,"Naiset","v1990",34
57,"Naiset","v2010",43
57,"Naiset","v2024",29
58,"Naiset","v1990",34
58,"Naiset","v2010",42
58,"Naiset","v2024",30
59,"Naiset","v1990",39
59,"Naiset","v2010",61
59,"Naiset","v2024",32
60,"Naiset","v1990",45
60,"Naiset","v2010",40
60,"Naiset","v2024",46
61,"Naiset","v1990",44
61,"Naiset","v2010",27
61,"Naiset","v2024",29
62,"Naiset","v1990",53
62,"Naiset","v2010",46
62,"Naiset","v2024",40
63,"Naiset","v1990",29
63,"Naiset","v2010",49
63,"Naiset","v2024",39
64,"Naiset","v1990",45
64,"Naiset","v2010",45
64,"Naiset","v2024",44
65,"Naiset","v1990",57
65,"Naiset","v2010",37
65,"Naiset","v2024",38
66,"Naiset","v1990",41
66,"Naiset","v2010",34
66,"Naiset","v2024",22
67,"Naiset","v1990",43
67,"Naiset","v2010",28
67,"Naiset","v2024",38
68,"Naiset","v1990",39
68,"Naiset","v2010",35
68,"Naiset","v2024",41
69,"Naiset","v1990",44
69,"Naiset","v2010",35
69,"Naiset","v2024",45
70,"Naiset","v1990",42
70,"Naiset","v2010",39
70,"Naiset","v2024",36
71,"Naiset","v1990",35
71,"Naiset","v2010",30
71,"Naiset","v2024",42
72,"Naiset","v1990",33
72,"Naiset","v2010",36
72,"Naiset","v2024",46
73,"Naiset","v1990",32
73,"Naiset","v2010",34
73,"Naiset","v2024",43
74,"Naiset","v1990",28
74,"Naiset","v2010",28
74,"Naiset","v2024",34
75,"Naiset","v1990",37
75,"Naiset","v2010",25
75,"Naiset","v2024",37
76,"Naiset","v1990",30
76,"Naiset","v2010",24
76,"Naiset","v2024",43
77,"Naiset","v1990",37
77,"Naiset","v2010",27
77,"Naiset","v2024",45
78,"Naiset","v1990",32
78,"Naiset","v2010",26
78,"Naiset","v2024",31
79,"Naiset","v1990",27
79,"Naiset","v2010",28
79,"Naiset","v2024",21
80,"Naiset","v1990",39
80,"Naiset","v2010",36
80,"Naiset","v2024",30
81,"Naiset","v1990",29
81,"Naiset","v2010",34
81,"Naiset","v2024",18
82,"Naiset","v1990",26
82,"Naiset","v2010",46
82,"Naiset","v2024",21
83,"Naiset","v1990",22
83,"Naiset","v2010",15
83,"Naiset","v2024",19
84,"Naiset","v1990",27
84,"Naiset","v2010",27
84,"Naiset","v2024",31
85,"Naiset","v1990",19
85,"Naiset","v2010",23
85,"Naiset","v2024",19
86,"Naiset","v1990",12
86,"Naiset","v2010",16
86,"Naiset","v2024",14
87,"Naiset","v1990",10
87,"Naiset","v2010",20
87,"Naiset","v2024",28
88,"Naiset","v1990",7
88,"Naiset","v2010",20
88,"Naiset","v2024",17
89,"Naiset","v1990",7
89,"Naiset","v2010",18
89,"Naiset","v2024",13
90,"Naiset","v1990",5
90,"Naiset","v2010",12
90,"Naiset","v2024",7
91,"Naiset","v1990",7
91,"Naiset","v2010",7
91,"Naiset","v2024",10
92,"Naiset","v1990",13
92,"Naiset","v2010",3
92,"Naiset","v2024",11
93,"Naiset","v1990",1
93,"Naiset","v2010",4
93,"Naiset","v2024",10
94,"Naiset","v1990",3
94,"Naiset","v2010",2
94,"Naiset","v2024",9
95,"Naiset","v1990",0
95,"Naiset","v2010",2
95,"Naiset","v2024",7
96,"Naiset","v1990",1
96,"Naiset","v2010",1
96,"Naiset","v2024",5
97,"Naiset","v1990",0
97,"Naiset","v2010",0
97,"Naiset","v2024",2
98,"Naiset","v1990",0
98,"Naiset","v2010",0
98,"Naiset","v2024",0
99,"Naiset","v1990",0
99,"Naiset","v2010",0
99,"Naiset","v2024",1
100,"Naiset","v1990",1
100,"Naiset","v2010",1
100,"Naiset","v2024",1
